,gender,height
2409,Male,68.43299232
2410,Male,68.98828681
2411,Male,70.61636287
2412,Male,65.03853205
2413,Male,73.02420563
2414,Male,68.72024318
2415,Male,68.92530884
2416,Male,75.14690789
2417,Male,63.15427226
2418,Male,64.49772595
2419,Male,69.16948417
2420,Male,67.11787407
2421,Male,64.57289686
2422,Male,69.98189155
2423,Male,67.29077553
2424,Male,67.57873926
2425,Male,70.03067329
2426,Male,67.28573328
2427,Male,67.71794694
2428,Male,71.25241746
2429,Male,70.98160653
2430,Male,66.79897653
2431,Male,66.38357602
2432,Male,73.5135949
2433,Male,69.37416119
2434,Male,68.72060845
2435,Male,71.5392985
2436,Male,73.0691967
2437,Male,69.50522934
2438,Male,67.26886221
2439,Male,69.01627479
2440,Male,72.88887015
2441,Male,70.71093836
2442,Male,68.96436673
2443,Male,70.47219506
2444,Male,69.00629739
2445,Male,66.44641974
2446,Male,68.87487616
2447,Male,68.42316708
2448,Male,74.24229314
2449,Male,69.06903607
2450,Male,73.40103328
2451,Male,70.27382154
2452,Male,74.34086087
2453,Male,67.70533285
2454,Male,66.45444119
2455,Male,69.0557467
2456,Male,68.03572388
2457,Male,68.76377136
2458,Male,70.89251934
2459,Male,70.86581545
2460,Male,69.22411519
2461,Male,68.43957627
2462,Male,68.25348675
2463,Male,72.22673274
2464,Male,70.8468214
2465,Male,68.78713427
2466,Male,68.87477596
2467,Male,66.7430038
2468,Male,61.67540676
2469,Male,63.33122659
2470,Male,64.9149323
2471,Male,72.96316116
2472,Male,70.07429648
2473,Male,66.01495833
2474,Male,66.68375106
2475,Male,62.40153352
2476,Male,69.58728008
2477,Male,73.08489422
2478,Male,70.64894078
2479,Male,72.37206573
2480,Male,69.26342881
2481,Male,66.20571522
2482,Male,64.60280743
2483,Male,68.3685971
2484,Male,68.89078389
2485,Male,65.05530355
2486,Male,71.53605608
2487,Male,73.05977858
2488,Male,65.33533475
2489,Male,69.79845688
2490,Male,71.89871242
2491,Male,69.89303775
2492,Male,69.26029154
2493,Male,68.57092912
2494,Male,74.15306451
2495,Male,67.50296648
2496,Male,72.79348627
2497,Male,68.90949129
2498,Male,68.72052925
2499,Male,68.31234188
2500,Male,61.0744871
2501,Male,69.57359157
2502,Male,71.16501786
2503,Male,71.76882246
2504,Male,68.16192501
2505,Male,64.89042521
2506,Male,66.47328059
2507,Male,67.17293183
2508,Male,62.56214148
2509,Male,70.04970229
2510,Male,69.32618896
2511,Male,65.60017843
2512,Male,69.0775775
2513,Male,64.87257058
2514,Male,70.70409374
2515,Male,63.74472687
2516,Male,66.10603795
2517,Male,64.56436382
2518,Male,71.99317364
2519,Male,73.07565651
2520,Male,66.03495575
2521,Male,70.80320122
2522,Male,65.20452194
2523,Male,66.24281665
2524,Male,65.99646426
2525,Male,67.51676785
2526,Male,66.30707054
2527,Male,60.26910783
2528,Male,68.69712366
2529,Male,66.73417092
2530,Male,67.27329355
2531,Male,66.56010463
2532,Male,67.51636961
2533,Male,69.14877531
2534,Male,69.41611942
2535,Male,71.61647581
2536,Male,70.31094431
2537,Male,68.39519172
2538,Male,67.77763687
2539,Male,70.48905264
2540,Male,74.7069641
2541,Male,67.11570303
2542,Male,67.6194866
2543,Male,69.07131434
2544,Male,69.45866255
2545,Male,65.51954144
2546,Male,71.46296084
2547,Male,67.42424017
2548,Male,72.44884667
2549,Male,72.08810651
2550,Male,71.33131266
2551,Male,69.27970323
2552,Male,70.76876216
2553,Male,65.40914689
2554,Male,62.78899152
2555,Male,68.27884184
2556,Male,66.10890245
2557,Male,69.05063819
2558,Male,71.21207602
2559,Male,67.59396229
2560,Male,65.40907059
2561,Male,71.27332641
2562,Male,72.43261756
2563,Male,70.85779432
2564,Male,70.17147875
2565,Male,72.12278473
2566,Male,70.04141692
2567,Male,70.24665423
2568,Male,69.44075394
2569,Male,68.44834863
2570,Male,72.68851411
2571,Male,70.17117561
2572,Male,73.43395339
2573,Male,69.89562407
2574,Male,73.18107491
2575,Male,68.41127477
2576,Male,70.11697013
2577,Male,68.5801273
2578,Male,64.57507562
2579,Male,64.91152102
2580,Male,69.65496531
2581,Male,69.58244383
2582,Male,70.03506834
2583,Male,67.17471476
2584,Male,70.66233952
2585,Male,68.00008113
2586,Male,69.13003825
2587,Male,68.05002578
2588,Male,66.7379274
2589,Male,70.4417673
2590,Male,69.39964952
2591,Male,69.94763631
2592,Male,68.74245754
2593,Male,65.21912499
2594,Male,67.50490126
2595,Male,64.84516155
2596,Male,69.10689826
2597,Male,68.9574386
2598,Male,65.55142428
2599,Male,65.75248564
2600,Male,67.56494159
2601,Male,64.82807152
2602,Male,66.18187867
2603,Male,71.17286856
2604,Male,70.48223089
2605,Male,67.97905689
2606,Male,72.30926487
2607,Male,74.81405247
2608,Male,74.01689711
2609,Male,70.23648981
2610,Male,68.52851255
2611,Male,65.38609473
2612,Male,67.29040435
2613,Male,65.89268577
2614,Male,74.11788216
2615,Male,68.48707761
2616,Male,71.45648743
2617,Male,69.24444557
2618,Male,65.49350879
2619,Male,66.81625534
2620,Male,71.79871867
2621,Male,68.07462328
2622,Male,70.21235163
2623,Male,76.84267883
2624,Male,63.72472687
2625,Male,63.22282474
2626,Male,67.17137404
2627,Male,68.94972
2628,Male,70.4157304
2629,Male,70.09857714
2630,Male,68.22485977
2631,Male,65.07178455
2632,Male,64.6264021
2633,Male,68.37453089
2634,Male,65.75939892
2635,Male,71.94848639
2636,Male,66.70567332
2637,Male,68.27902252
2638,Male,72.97521006
2639,Male,68.13127094
2640,Male,68.60241271
2641,Male,65.52163299
2642,Male,71.42909695
2643,Male,74.14110828
2644,Male,65.59991303
2645,Male,73.03580691
2646,Male,71.05995586
2647,Male,65.66112437
2648,Male,69.56923538
2649,Male,75.25945676
2650,Male,71.91091158
2651,Male,73.5416087
2652,Male,65.38962908
2653,Male,67.89477655
2654,Male,67.91967138
2655,Male,66.65876334
2656,Male,73.18176748
2657,Male,70.12788739
2658,Male,72.73178767
2659,Male,68.96722477
2660,Male,69.47507618
2661,Male,62.18292852
2662,Male,68.04853075
2663,Male,65.59430176
2664,Male,70.33021348
2665,Male,72.50441019
2666,Male,71.15471676
2667,Male,68.005429
2668,Male,72.97945059
2669,Male,67.71839337
2670,Male,68.52223104
2671,Male,66.35133111
2672,Male,68.18009307
2673,Male,71.87871688
2674,Male,71.7655592
2675,Male,71.15352385
2676,Male,66.0943193
2677,Male,70.81587986
2678,Male,71.3018407
2679,Male,69.80629069
2680,Male,65.52238918
2681,Male,68.55835352
2682,Male,72.26741402
2683,Male,63.58056583
2684,Male,71.04475607
2685,Male,65.67839007
2686,Male,65.20734666
2687,Male,64.83819361
2688,Male,69.96481063
2689,Male,67.37851835
2690,Male,63.230812
2691,Male,70.3753442
2692,Male,71.60855972
2693,Male,67.08755188
2694,Male,63.9735571
2695,Male,67.57547281
2696,Male,65.19286221
2697,Male,71.78199597
2698,Male,72.10029956
2699,Male,72.37219364
2700,Male,73.09928377
2701,Male,69.91053458
2702,Male,64.56082848
2703,Male,70.34610444
2704,Male,68.53897839
2705,Male,67.78938051
2706,Male,72.6291227
2707,Male,67.19651912
2708,Male,75.94686644
2709,Male,63.95622575
2710,Male,69.01265725
2711,Male,64.96634668
2712,Male,72.05532404
2713,Male,66.97666791
2714,Male,70.28008648
2715,Male,67.19317134
2716,Male,65.90308782
2717,Male,73.69685922
2718,Male,67.97467956
2719,Male,65.62990179
2720,Male,65.82395075
2721,Male,71.71587
2722,Male,73.50426823
2723,Male,64.03231884
2724,Male,68.27990776
2725,Male,74.33873882
2726,Male,69.81151958
2727,Male,71.41794564
2728,Male,73.29150846
2729,Male,72.08703157
2730,Male,63.91454108
2731,Male,72.24732475
2732,Male,70.59702452
2733,Male,70.86561611
2734,Male,71.95838771
2735,Male,68.15370179
2736,Male,68.9295424
2737,Male,66.29919303
2738,Male,65.27353936
2739,Male,68.4840293
2740,Male,65.64153589
2741,Male,68.86875033
2742,Male,68.45942981
2743,Male,69.32130537
2744,Male,70.46431845
2745,Male,72.66524188
2746,Male,69.33966738
2747,Male,68.5689594
2748,Male,71.61782407
2749,Male,68.9039419
2750,Male,72.6645041
2751,Male,71.38031123
2752,Male,70.28116225
2753,Male,70.71040603
2754,Male,68.52125026
2755,Male,61.74065772
2756,Male,68.77246399
2757,Male,73.56863634
2758,Male,66.5597304
2759,Male,70.30977776
2760,Male,72.56422057
2761,Male,73.68980797
2762,Male,68.14164184
2763,Male,68.45706108
2764,Male,73.83892928
2765,Male,66.66789351
2766,Male,74.40065811
2767,Male,67.76651316
2768,Male,64.06949227
2769,Male,66.63511494
2770,Male,69.3803027
2771,Male,70.00198015
2772,Male,74.59473633
2773,Male,68.46138309
2774,Male,69.58169997
2775,Male,67.04770187
2776,Male,71.22342339
2777,Male,67.0735038
2778,Male,73.11969322
2779,Male,66.46344464
2780,Male,67.78633303
2781,Male,70.34949975
2782,Male,71.1257544
2783,Male,72.29758383
2784,Male,68.95533491
2785,Male,67.14350957
2786,Male,69.9667996
2787,Male,68.57268425
2788,Male,68.09296485
2789,Male,75.88543313
2790,Male,71.99164339
2791,Male,68.45675437
2792,Male,72.46702493
2793,Male,67.73714618
2794,Male,70.03482109
2795,Male,72.19290998
2796,Male,69.59294259
2797,Male,71.05091844
2798,Male,70.80955947
2799,Male,68.06191397
2800,Male,73.39098706
2801,Male,75.34158414
2802,Male,72.25270472
2803,Male,66.17587032
2804,Male,61.67848102
2805,Male,71.89221787
2806,Male,62.4768027
2807,Male,67.96640648
2808,Male,69.69340801
2809,Male,62.94868151
2810,Male,71.35947191
2811,Male,67.3323783
2812,Male,67.77967032
2813,Male,69.16140409
2814,Male,68.8632082
2815,Male,67.07585192
2816,Male,67.30338623
2817,Male,67.52463932
2818,Male,68.56837467
2819,Male,71.56651734
2820,Male,73.22911602
2821,Male,69.43986047
2822,Male,71.62309757
2823,Male,65.76851763
2824,Male,72.74454456
2825,Male,67.23126085
2826,Male,70.87782625
2827,Male,69.96281114
2828,Male,65.87234985
2829,Male,70.85919069
2830,Male,71.59492645
2831,Male,70.05099011
2832,Male,67.50006718
2833,Male,65.14868762
2834,Male,69.02297414
2835,Male,70.82191668
2836,Male,70.85934683
2837,Male,68.05445
2838,Male,69.83697663
2839,Male,63.49209925
2840,Male,66.63140176
2841,Male,70.88466566
2842,Male,67.35659794
2843,Male,70.44071308
2844,Male,69.42761166
2845,Male,68.84511687
2846,Male,71.32989784
2847,Male,75.28284701
2848,Male,68.31418833
2849,Male,66.77872373
2850,Male,70.56945509
2851,Male,66.99116742
2852,Male,67.60806653
2853,Male,72.77820977
2854,Male,72.35824904
2855,Male,70.6399789
2856,Male,68.56217931
2857,Male,68.13842635
2858,Male,63.39315884
2859,Male,63.67128785
2860,Male,69.57803008
2861,Male,69.10198331
2862,Male,70.96336883
2863,Male,70.35969056
2864,Male,69.24464038
2865,Male,68.93206938
2866,Male,72.42276135
2867,Male,68.43411936
2868,Male,71.59583216
2869,Male,72.9702825
2870,Male,68.72182448
2871,Male,70.59742018
2872,Male,70.54400785
2873,Male,61.13647544
2874,Male,70.8193038
2875,Male,67.83798573
2876,Male,72.35477176
2877,Male,70.08775314
2878,Male,65.51390658
2879,Male,69.36822131
2880,Male,70.43473903
2881,Male,69.16318774
2882,Male,69.08244535
2883,Male,65.62500563
2884,Male,70.25426107
2885,Male,74.26187679
2886,Male,73.42797007
2887,Male,68.95308194
2888,Male,69.30950273
2889,Male,71.96959796
2890,Male,69.26367868
2891,Male,69.32222398
2892,Male,64.57101734
2893,Male,69.60588259
2894,Male,71.97789626
2895,Male,71.38257685
2896,Male,68.91425443
2897,Male,70.64713915
2898,Male,71.59068401
2899,Male,71.86062465
2900,Male,64.14969589
2901,Male,68.08254615
2902,Male,71.18791145
2903,Male,68.26001881
2904,Male,68.15546647
2905,Male,66.27025725
2906,Male,64.76225938
2907,Male,64.59445871
2908,Male,67.40595053
2909,Male,72.11775736
2910,Male,68.14398254
2911,Male,69.55204142
2912,Male,71.80366854
2913,Male,68.07178728
2914,Male,68.50305566
2915,Male,69.24164203
2916,Male,62.80721218
2917,Male,63.78640194
2918,Male,71.4586641
2919,Male,70.35852191
2920,Male,70.43922148
2921,Male,68.38438688
2922,Male,70.94947253
2923,Male,71.10557757
2924,Male,70.13526573
2925,Male,60.9357397
2926,Male,71.7023898
2927,Male,71.15953593
2928,Male,71.12708285
2929,Male,70.45158502
2930,Male,72.36335432
2931,Male,67.90676328
2932,Male,67.72493598
2933,Male,71.77420598
2934,Male,72.79672984
2935,Male,70.4036733
2936,Male,73.14317771
2937,Male,70.4389286
2938,Male,68.52204945
2939,Male,62.4947331
2940,Male,69.32588186
2941,Male,71.91830192
2942,Male,72.06318034
2943,Male,72.70722408
2944,Male,67.89481224
2945,Male,69.89315067
2946,Male,68.31918688
2947,Male,71.70421757
2948,Male,65.54030251
2949,Male,64.82150387
2950,Male,68.69037325
2951,Male,75.42716052
2952,Male,70.59372691
2953,Male,71.00674868
2954,Male,67.36349029
2955,Male,67.16702152
2956,Male,72.58802109
2957,Male,67.71981426
2958,Male,71.77374399
2959,Male,60.93623604
2960,Male,68.27549144
2961,Male,68.65021796
2962,Male,67.83760801
2963,Male,72.39194804
2964,Male,69.35749107
2965,Male,69.50818174
2966,Male,66.97028641
2967,Male,68.05883702
2968,Male,73.84752958
2969,Male,70.42847374
2970,Male,68.3606064
2971,Male,75.15687858
2972,Male,66.11876309
2973,Male,67.77378647
2974,Male,60.26719012
2975,Male,70.7796703
2976,Male,65.11934931
2977,Male,66.21466375
2978,Male,69.0173776
2979,Male,67.14452992
2980,Male,69.47615015
2981,Male,69.74159588
2982,Male,68.30453594
2983,Male,71.05255895
2984,Male,67.96293514
2985,Male,65.77565831
2986,Male,70.54598058
2987,Male,68.85485671
2988,Male,67.61638297
2989,Male,63.76404949
2990,Male,69.71713796
2991,Male,69.55905319
2992,Male,70.00897326
2993,Male,68.1110971
2994,Male,72.09346812
2995,Male,73.07534485
2996,Male,73.9036702
2997,Male,67.00355583
2998,Male,65.73888272
2999,Male,63.86155376
3000,Male,67.78265811
3001,Male,68.03290834
3002,Male,66.52826617
3003,Male,69.35797636
3004,Male,65.87693778
3005,Male,68.35987406
3006,Male,75.53722116
3007,Male,67.80204383
3008,Male,67.86431223
3009,Male,66.49982259
3010,Male,64.95081171
3011,Male,69.35342667
3012,Male,67.94278509
3013,Male,67.44865627
3014,Male,69.63973762
3015,Male,72.44521272
3016,Male,67.45989887
3017,Male,69.94810278
3018,Male,71.67929496
3019,Male,64.98809012
3020,Male,60.21701856
3021,Male,71.41433682
3022,Male,68.9146226
3023,Male,73.60910652
3024,Male,68.6895151
3025,Male,74.31989027
3026,Male,67.35201875
3027,Male,68.36285847
3028,Male,69.68364342
3029,Male,68.84301209
3030,Male,66.55028818
3031,Male,68.99207862
3032,Male,67.3185455
3033,Male,64.96117997
3034,Male,71.36359491
3035,Male,68.74838823
3036,Male,69.91509254
3037,Male,73.97251066
3038,Male,69.06808803
3039,Male,68.74698552
3040,Male,67.97172099
3041,Male,65.80601499
3042,Male,64.57971744
3043,Male,70.46230271
3044,Male,71.33055367
3045,Male,70.96852756
3046,Male,65.23963503
3047,Male,69.50122288
3048,Male,70.19241426
3049,Male,68.4994407
3050,Male,69.19182443
3051,Male,70.56336105
3052,Male,69.4264827
3053,Male,69.77787507
3054,Male,67.47116994
3055,Male,64.43456675
3056,Male,66.90026045
3057,Male,70.15002037
3058,Male,66.68703847
3059,Male,61.61112054
3060,Male,68.16331517
3061,Male,69.219568
3062,Male,70.06592968
3063,Male,69.88345085
3064,Male,69.03382367
3065,Male,70.71743938
3066,Male,69.08270299
3067,Male,68.41336612
3068,Male,70.10224621
3069,Male,72.19723016
3070,Male,71.63697357
3071,Male,68.64741231
3072,Male,66.37841132
3073,Male,69.07217688
3074,Male,68.85868023
3075,Male,72.2895961
3076,Male,65.4897624
3077,Male,70.63945057
3078,Male,71.95918775
3079,Male,71.05324896
3080,Male,69.78016415
3081,Male,69.4312592
3082,Male,72.31126088
3083,Male,65.80991193
3084,Male,65.91497066
3085,Male,70.64519081
3086,Male,65.23410167
3087,Male,70.1969204
3088,Male,64.0683621
3089,Male,66.81925072
3090,Male,74.11230421
3091,Male,69.00153742
3092,Male,69.99666269
3093,Male,67.46777075
3094,Male,74.44660762
3095,Male,70.11909775
3096,Male,68.78631637
3097,Male,67.72724957
3098,Male,70.83987238
3099,Male,70.33271525
3100,Male,69.47740992
3101,Male,70.96726656
3102,Male,64.14422174
3103,Male,70.66469951
3104,Male,69.49152342
3105,Male,68.48916396
3106,Male,66.93373779
3107,Male,66.85719376
3108,Male,69.86143908
3109,Male,66.6952964
3110,Male,70.56722389
3111,Male,64.3285802
3112,Male,64.99140451
3113,Male,68.12899058
3114,Male,71.95468013
3115,Male,68.73324896
3116,Male,70.96204204
3117,Male,70.8995167
3118,Male,71.83446614
3119,Male,65.7129823
3120,Male,68.49131172
3121,Male,70.1203784
3122,Male,66.8672457
3123,Male,72.4456338
3124,Male,70.89388978
3125,Male,68.30937446
3126,Male,71.59478298
3127,Male,68.87917946
3128,Male,69.35331975
3129,Male,70.03715822
3130,Male,68.6714647
3131,Male,66.46737814
3132,Male,70.29958539
3133,Male,72.3502416
3134,Male,70.37993201
3135,Male,65.01090452
3136,Male,68.15631187
3137,Male,69.92371421
3138,Male,73.43273647
3139,Male,63.72025952
3140,Male,62.25863646
3141,Male,72.21015322
3142,Male,74.244124
3143,Male,70.11469362
3144,Male,72.20120368
3145,Male,68.09285476
3146,Male,68.04105455
3147,Male,71.42288707
3148,Male,72.87320321
3149,Male,69.64182079
3150,Male,67.68432553
3151,Male,67.38313598
3152,Male,63.41876337
3153,Male,65.21555599
3154,Male,69.4658588
3155,Male,68.93072908
3156,Male,69.21700915
3157,Male,68.9416586
3158,Male,67.45276727
3159,Male,65.37643501
3160,Male,69.63931191
3161,Male,64.79045114
3162,Male,68.8629876
3163,Male,67.08326417
3164,Male,67.03886523
3165,Male,67.2953506
3166,Male,70.54915307
3167,Male,65.4048857
3168,Male,67.11010034
3169,Male,66.86272506
3170,Male,71.95536184
3171,Male,64.03775956
3172,Male,61.62586107
3173,Male,70.95959104
3174,Male,66.91186328
3175,Male,69.22066833
3176,Male,67.37476485
3177,Male,71.54108225
3178,Male,71.89066467
3179,Male,73.61021505
3180,Male,64.09632554
3181,Male,70.96261712
3182,Male,70.28027169
3183,Male,67.44445411
3184,Male,69.47309637
3185,Male,68.74364712
3186,Male,70.9014608
3187,Male,66.66872691
3188,Male,67.78879933
3189,Male,68.45703503
3190,Male,69.50985237
3191,Male,69.76960444
3192,Male,66.48723135
3193,Male,72.7266202
3194,Male,71.49017916
3195,Male,71.47357056
3196,Male,64.63944884
3197,Male,69.68984844
3198,Male,70.00488668
3199,Male,67.0328297
3200,Male,69.88530113
3201,Male,65.3577593
3202,Male,64.44509767
3203,Male,68.28642572
3204,Male,69.93644733
3205,Male,68.38252163
3206,Male,67.5109499
3207,Male,71.87258406
3208,Male,72.03894449
3209,Male,68.68893071
3210,Male,68.68885514
3211,Male,67.55914912
3212,Male,69.51564045
3213,Male,72.20387691
3214,Male,71.3057143
3215,Male,69.63452662
3216,Male,69.20634844
3217,Male,67.19207608
3218,Male,72.16981015
3219,Male,69.62855658
3220,Male,67.90087499
3221,Male,64.76656601
3222,Male,69.02650105
3223,Male,69.3804995
3224,Male,63.0124453
3225,Male,69.7739209
3226,Male,70.22947004
3227,Male,64.93574441
3228,Male,76.26866786
3229,Male,66.46340679
3230,Male,68.41195285
3231,Male,71.78105742
3232,Male,67.38315251
3233,Male,70.09517516
3234,Male,72.72060324
3235,Male,70.55054847
3236,Male,64.48402419
3237,Male,68.41998276
3238,Male,67.3967832
3239,Male,69.76192984
3240,Male,66.81180175
3241,Male,69.39499177
3242,Male,70.41969377
3243,Male,62.69332385
3244,Male,71.20165968
3245,Male,65.03578583
3246,Male,69.57589127
3247,Male,73.79893605
3248,Male,68.08804896
3249,Male,71.44719367
3250,Male,68.03767646
3251,Male,67.77487038
3252,Male,68.17919768
3253,Male,72.9909156
3254,Male,69.90708058
3255,Male,68.19879582
3256,Male,68.78471701
3257,Male,67.5683852
3258,Male,70.82464272
3259,Male,73.68246616
3260,Male,62.95115026
3261,Male,65.45585482
3262,Male,72.73629299
3263,Male,68.84021056
3264,Male,67.46708591
3265,Male,61.32850178
3266,Male,73.35838291
3267,Male,65.15943897
3268,Male,71.98182975
3269,Male,70.86380037
3270,Male,67.61919626
3271,Male,68.3382369
3272,Male,70.34761712
3273,Male,70.48268138
3274,Male,67.78378223
3275,Male,72.46060879
3276,Male,70.4320483
3277,Male,71.05336754
3278,Male,69.62291705
3279,Male,65.6823646
3280,Male,70.42760261
3281,Male,69.57852542
3282,Male,68.08498674
3283,Male,72.61703752
3284,Male,70.95699006
3285,Male,78.52821043
3286,Male,66.7759834
3287,Male,69.23705155
3288,Male,67.72418199
3289,Male,72.14053012
3290,Male,67.79964529
3291,Male,71.45666227
3292,Male,66.04550715
3293,Male,67.67385858
3294,Male,66.73363406
3295,Male,69.58595624
3296,Male,65.12073518
3297,Male,67.4415353
3298,Male,69.81609947
3299,Male,73.41320642
3300,Male,66.22251823
3301,Male,69.94097302
3302,Male,71.83944273
3303,Male,73.20534236
3304,Male,73.84689148
3305,Male,67.32077624
3306,Male,71.52403774
3307,Male,71.31942806
3308,Male,68.19420026
3309,Male,64.70379212
3310,Male,74.84287462
3311,Male,67.89040521
3312,Male,69.35610868
3313,Male,70.95102959
3314,Male,69.19754794
3315,Male,69.26790231
3316,Male,68.82445154
3317,Male,66.94630104
3318,Male,69.92082236
3319,Male,69.1330814
3320,Male,71.84330842
3321,Male,74.06687892
3322,Male,66.67790154
3323,Male,61.8903595
3324,Male,67.25038326
3325,Male,63.00872253
3326,Male,72.07552287
3327,Male,74.88521873
3328,Male,70.66024964
3329,Male,65.73781212
3330,Male,72.76171062
3331,Male,67.63921455
3332,Male,60.72107966
3333,Male,63.87340891
3334,Male,63.77486282
3335,Male,72.36211202
3336,Male,70.40617163
3337,Male,68.63315749
3338,Male,66.40478217
3339,Male,66.34988167
3340,Male,70.35503312
3341,Male,67.52432756
3342,Male,69.55887982
3343,Male,66.03017594
3344,Male,68.50781172
3345,Male,71.23093151
3346,Male,67.88040722
3347,Male,66.87303445
3348,Male,65.95225835
3349,Male,70.02011248
3350,Male,68.29577841
3351,Male,70.01377974
3352,Male,69.17056139
3353,Male,69.77668671
3354,Male,68.08790389
3355,Male,69.60829847
3356,Male,69.75510695
3357,Male,69.8442052
3358,Male,71.30417573
3359,Male,65.36216531
3360,Male,67.32880104
3361,Male,69.86205653
3362,Male,68.76848687
3363,Male,70.27258232
3364,Male,68.16893555
3365,Male,68.76864464
3366,Male,65.50482269
3367,Male,69.99335377
3368,Male,72.31817209
3369,Male,72.6596287
3370,Male,69.11382842
3371,Male,70.03076215
3372,Male,67.65554339
3373,Male,71.1609047
3374,Male,65.07775246
3375,Male,72.54599254
3376,Male,65.92495931
3377,Male,72.35050088
3378,Male,63.52963424
3379,Male,72.32369853
3380,Male,68.46621101
3381,Male,67.74470694
3382,Male,67.29747794
3383,Male,64.06695656
3384,Male,69.52967117
3385,Male,70.10664086
3386,Male,66.77491633
3387,Male,67.95757991
3388,Male,66.7172738
3389,Male,71.41518725
3390,Male,71.40507036
3391,Male,69.3292134
3392,Male,70.97649076
3393,Male,68.20554112
3394,Male,68.79342511
3395,Male,62.45338313
3396,Male,65.54251432
3397,Male,71.42856858
3398,Male,69.08980228
3399,Male,66.19377181
3400,Male,71.1467055
3401,Male,64.97071847
3402,Male,68.14562101
3403,Male,62.67248697
3404,Male,64.52634094
3405,Male,69.41120544
3406,Male,66.16653289
3407,Male,70.18702045
3408,Male,70.98227321
3409,Male,69.74837158
3410,Male,68.99068034
3411,Male,67.99399483
3412,Male,69.12602234
3413,Male,69.16398887
3414,Male,67.90151493
3415,Male,67.69143017
3416,Male,72.43046882
3417,Male,66.52960634
3418,Male,67.39322854
3419,Male,71.81610581
3420,Male,65.56187402
3421,Male,68.28100021
3422,Male,73.64913835
3423,Male,67.93499042
3424,Male,67.429827
3425,Male,72.00576607
3426,Male,70.39687903
3427,Male,67.98961206
3428,Male,71.58327164
3429,Male,68.31247832
3430,Male,69.59117983
3431,Male,70.09493507
3432,Male,69.71017624
3433,Male,69.74148135
3434,Male,65.42698287
3435,Male,68.30662533
3436,Male,67.17823441
3437,Male,71.67805468
3438,Male,67.39177377
3439,Male,71.6355007
3440,Male,69.71655373
3441,Male,67.174572
3442,Male,70.43570141
3443,Male,70.79063218
3444,Male,68.23173811
3445,Male,69.7032216
3446,Male,70.69159758
3447,Male,69.78131983
3448,Male,67.95604898
3449,Male,72.26832264
3450,Male,75.44105793
3451,Male,68.57813131
3452,Male,71.6753934
3453,Male,68.77721499
3454,Male,69.84142295
3455,Male,72.38449341
3456,Male,70.31504936
3457,Male,72.11624796
3458,Male,64.70401102
3459,Male,67.99271417
3460,Male,67.41486082
3461,Male,70.06577387
3462,Male,68.42937237
3463,Male,66.34274252
3464,Male,73.00590598
3465,Male,68.20584261
3466,Male,67.17282846
3467,Male,71.47205507
3468,Male,70.01436548
3469,Male,74.40319926
3470,Male,71.45373689
3471,Male,64.04262473
3472,Male,65.55975419
3473,Male,67.54556979
3474,Male,64.2178241
3475,Male,72.5418967
3476,Male,67.49730354
3477,Male,66.69960604
3478,Male,69.38466094
3479,Male,72.58737482
3480,Male,70.28858236
3481,Male,71.7023601
3482,Male,71.33006448
3483,Male,66.71395004
3484,Male,73.41211903
3485,Male,71.79580863
3486,Male,68.83232712
3487,Male,74.97193581
3488,Male,63.27589919
3489,Male,70.88410877
3490,Male,69.13988022
3491,Male,67.26999377
3492,Male,69.89355833
3493,Male,73.66527364
3494,Male,65.52885655
3495,Male,68.5088512
3496,Male,69.29682996
3497,Male,70.54220142
3498,Male,73.91254915
3499,Male,67.39602078
3500,Male,72.73897
3501,Male,72.17719293
3502,Male,68.99510717
3503,Male,66.66880027
3504,Male,70.88160814
3505,Male,70.77641476
3506,Male,70.07118369
3507,Male,67.08930227
3508,Male,66.0675479
3509,Male,70.87479153
3510,Male,70.99625876
3511,Male,68.72757299
3512,Male,69.75963807
3513,Male,67.38418062
3514,Male,67.19618761
3515,Male,67.07126277
3516,Male,71.29197599
3517,Male,62.47060299
3518,Male,69.54169685
3519,Male,70.09042051
3520,Male,71.15457583
3521,Male,66.88131426
3522,Male,64.98085002
3523,Male,70.02886944
3524,Male,66.14586787
3525,Male,73.25668064
3526,Male,69.201759
3527,Male,71.69548249
3528,Male,67.70943846
3529,Male,70.41895734
3530,Male,73.52616503
3531,Male,75.82446334
3532,Male,71.36999006
3533,Male,68.14647366
3534,Male,67.116259
3535,Male,70.05300801
3536,Male,65.41908149
3537,Male,71.59383152
3538,Male,71.68739158
3539,Male,65.41149186
3540,Male,69.7621679
3541,Male,74.22832447
3542,Male,65.85757738
3543,Male,72.92187099
3544,Male,70.36513772
3545,Male,66.27341701
3546,Male,66.08944952
3547,Male,61.31452528
3548,Male,73.97600524
3549,Male,71.96515781
3550,Male,74.13366392
3551,Male,71.60302274
3552,Male,69.12951212
3553,Male,65.76587793
3554,Male,71.88718416
3555,Male,66.72832039
3556,Male,67.28346528
3557,Male,71.81609502
3558,Male,64.7847326
3559,Male,70.07459632
3560,Male,63.23447823
3561,Male,68.23795231
3562,Male,68.97979381
3563,Male,71.6712553
3564,Male,69.25855435
3565,Male,70.91346856
3566,Male,66.28605288
3567,Male,71.04091975
3568,Male,66.22768493
3569,Male,66.5850935
3570,Male,64.87444269
3571,Male,68.57354246
3572,Male,68.93867924
3573,Male,72.25235024
3574,Male,72.11864675
3575,Male,68.37479525
